Year,Month,State,District,City,Facility_Category,Facility_Type,Facility_Name,Medicine_Name,Opening_Stock,Received,Consumption,Expired,Wasted,Lost,Closing_Stock,Nearing_Expiry,Reorder_Level
2024,October,Tamil Nadu,Nagpur,Kochi,Central,Clinic,Kasturba Medical College,Bufferin,699,150,84,96,10,31,628,33,226
2024,November,Kerala,Pune,Nagpur,Central,Hospital,Kasturba Medical College,Bufferin,575,259,185,66,39,56,488,22,171
2024,December,Maharashtra,Ahmedabad,Bangalore,Central,Hospital,Kasturba Medical College,Bufferin,1564,403,76,49,16,74,1752,23,155
2024,January,Karnataka,Bangalore,Nagpur,State,Lab,Kasturba Medical College,Excedrin,1379,424,155,40,75,82,1451,5,285
2024,February,Karnataka,Pune,Pune,PPP,Lab,Kasturba Medical College,Excedrin,1675,342,475,26,23,69,1424,25,199
2024,March,Karnataka,Mumbai,Kochi,State,Health Center,Kasturba Medical College,Excedrin,325,468,479,43,24,84,163,36,272
2024,April,Maharashtra,Nagpur,Ahmedabad,PPP,Lab,Kasturba Medical College,Excedrin,868,150,246,98,91,79,504,9,286
2024,May,Gujarat,Pune,Bangalore,Central,Lab,Kasturba Medical College,Excedrin,1899,92,342,99,72,78,1400,28,189
2024,June,Maharashtra,Nagpur,Kochi,Central,Clinic,Kasturba Medical College,Excedrin,838,427,396,33,93,38,705,10,293
2024,July,Maharashtra,Mumbai,Pune,State,Health Center,Kasturba Medical College,Excedrin,647,70,334,35,95,96,157,14,406
2024,August,Karnataka,Mumbai,Mumbai,State,Lab,Kasturba Medical College,Excedrin,1411,329,50,67,70,60,1493,21,333
2024,September,Tamil Nadu,Nagpur,Bangalore,PPP,Clinic,Kasturba Medical College,Excedrin,896,349,326,49,80,62,728,39,414
2024,October,Karnataka,Nagpur,Mysore,Central,Health Center,Kasturba Medical College,Excedrin,1083,280,350,61,94,89,769,27,203
2024,November,Maharashtra,Nagpur,Chennai,PPP,Health Center,Kasturba Medical College,Excedrin,1553,381,107,92,70,59,1606,7,410
2024,December,Gujarat,Kochi,Pune,State,Lab,Kasturba Medical College,Excedrin,705,387,134,62,76,49,771,21,212
2024,January,Kerala,Nagpur,Mumbai,Central,Lab,Kasturba Medical College,Midol,1219,79,421,63,82,72,0,25,440
2024,February,Karnataka,Chennai,Nagpur,State,Health Center,Kasturba Medical College,Midol,327,204,246,87,32,90,76,47,341
2024,March,Gujarat,Ahmedabad,Nagpur,Central,Hospital,Kasturba Medical College,Midol,1773,289,204,79,22,82,1675,37,472
2024,April,Maharashtra,Bangalore,Kochi,State,Clinic,Kasturba Medical College,Midol,1358,228,311,38,97,71,1069,5,230
2024,May,Tamil Nadu,Ahmedabad,Bangalore,Central,Lab,Kasturba Medical College,Midol,353,86,260,57,17,10,95,28,165
2024,June,Karnataka,Mysore,Bangalore,PPP,Hospital,Kasturba Medical College,Midol,352,396,393,58,45,89,163,48,291
2024,July,Kerala,Kochi,Bangalore,Central,Hospital,Kasturba Medical College,Midol,1787,218,236,46,61,38,1624,34,278
2024,August,Kerala,Kochi,Nagpur,PPP,Health Center,Kasturba Medical College,Midol,1105,261,206,93,13,87,967,49,315
2024,September,Tamil Nadu,Chennai,Nagpur,PPP,Health Center,Kasturba Medical College,Midol,466,196,264,42,22,15,319,33,434
2024,October,Tamil Nadu,Bangalore,Kochi,Central,Clinic,Kasturba Medical College,Midol,1397,76,280,62,52,32,0,39,150
2024,November,Karnataka,Bangalore,Ahmedabad,State,Hospital,Kasturba Medical College,Midol,487,315,126,87,90,21,478,9,186
2024,December,Karnataka,Pune,Bangalore,State,Hospital,Kasturba Medical College,Midol,476,445,268,20,45,45,543,8,230
2024,January,Karnataka,Pune,Kochi,Central,Lab,Kasturba Medical College,Calpol,908,115,219,47,63,43,651,11,188
2024,February,Kerala,Kochi,Bangalore,Central,Hospital,Kasturba Medical College,Calpol,1490,460,345,79,56,51,1419,49,205
2024,March,Gujarat,Mumbai,Mysore,Central,Clinic,Kasturba Medical College,Calpol,1226,338,497,75,46,27,919,34,352
2024,April,Maharashtra,Kochi,Pune,Central,Hospital,Kasturba Medical College,Calpol,523,330,226,93,56,42,436,11,178
2024,May,Karnataka,Mysore,Ahmedabad,State,Clinic,Kasturba Medical College,Calpol,665,59,121,33,63,51,456,34,307
2024,June,Maharashtra,Bangalore,Ahmedabad,PPP,Lab,Kasturba Medical College,Calpol,1193,121,340,83,24,40,827,46,225
2024,July,Kerala,Kochi,Chennai,State,Lab,Kasturba Medical College,Calpol,864,364,201,66,78,27,856,12,440
2024,August,Gujarat,Mumbai,Bangalore,Central,Lab,Kasturba Medical College,Calpol,925,410,391,83,19,60,782,44,376
2024,September,Karnataka,Pune,Mumbai,State,Lab,Kasturba Medical College,Calpol,1328,118,382,31,29,36,968,42,255
2024,October,Gujarat,Kochi,Ahmedabad,PPP,Clinic,Kasturba Medical College,Calpol,647,457,55,26,92,16,915,37,335
2024,November,Gujarat,Pune,Chennai,State,Lab,Kasturba Medical College,Calpol,818,446,409,67,42,31,715,27,192
2024,December,Maharashtra,Kochi,Nagpur,PPP,Lab,Kasturba Medical College,Calpol,813,236,408,87,55,17,482,5,246
2024,January,Kerala,Bangalore,Chennai,State,Clinic,Kasturba Medical College,Disprin,662,227,261,94,50,62,422,10,354
2024,February,Karnataka,Ahmedabad,Ahmedabad,Central,Hospital,Kasturba Medical College,Disprin,673,154,375,89,41,16,306,31,483
2024,March,Gujarat,Bangalore,Mumbai,PPP,Health Center,Kasturba Medical College,Disprin,681,181,491,65,17,67,222,32,164
2024,April,Karnataka,Bangalore,Pune,State,Clinic,Kasturba Medical College,Disprin,1603,471,261,87,10,19,1697,42,465
2024,May,Tamil Nadu,Kochi,Kochi,State,Clinic,Kasturba Medical College,Disprin,1325,84,84,94,99,63,1069,25,388
2024,June,Gujarat,Pune,Mysore,PPP,Health Center,Kasturba Medical College,Disprin,1452,336,65,37,60,91,1535,29,348
2024,July,Gujarat,Ahmedabad,Nagpur,State,Lab,Kasturba Medical College,Disprin,1250,117,109,70,84,39,1065,23,438
2024,August,Karnataka,Chennai,Kochi,State,Hospital,Kasturba Medical College,Disprin,1577,136,360,72,45,48,1188,19,346
2024,September,Karnataka,Nagpur,Pune,PPP,Clinic,Kasturba Medical College,Disprin,1811,210,141,34,41,49,1756,20,207
2024,October,Tamil Nadu,Mumbai,Pune,Central,Clinic,Kasturba Medical College,Disprin,1950,498,72,22,12,78,2264,5,441
2024,November,Kerala,Mumbai,Ahmedabad,PPP,Lab,Kasturba Medical College,Disprin,758,347,141,64,88,73,739,41,279
2024,December,Karnataka,Pune,Kochi,PPP,Health Center,Kasturba Medical College,Disprin,1405,197,376,57,65,59,1045,20,206
2024,January,Karnataka,Mumbai,Bangalore,Central,Lab,Kasturba Medical College,Dettol,819,317,102,79,66,41,848,15,481
2024,February,Maharashtra,Ahmedabad,Bangalore,PPP,Health Center,Kasturba Medical College,Dettol,280,306,489,29,31,24,13,15,409
2024,March,Gujarat,Nagpur,Bangalore,PPP,Lab,Kasturba Medical College,Dettol,1526,224,456,44,19,74,0,14,392
2024,April,Kerala,Mumbai,Chennai,Central,Health Center,Kasturba Medical College,Dettol,1933,285,178,27,89,54,1870,22,218
2024,May,Tamil Nadu,Mumbai,Bangalore,Central,Lab,Kasturba Medical College,Dettol,835,420,352,40,87,90,686,17,252
2024,June,Karnataka,Kochi,Mysore,Central,Lab,Kasturba Medical College,Dettol,665,159,120,69,61,86,488,36,429
2024,July,Kerala,Kochi,Ahmedabad,Central,Lab,Kasturba Medical College,Dettol,422,228,145,95,61,62,287,48,412
2024,August,Karnataka,Chennai,Mysore,State,Hospital,Kasturba Medical College,Dettol,448,116,231,58,32,82,161,24,474
2024,September,Tamil Nadu,Bangalore,Kochi,PPP,Health Center,Kasturba Medical College,Dettol,1912,272,223,66,91,44,1760,47,202
2024,October,Karnataka,Pune,Pune,Central,Health Center,Kasturba Medical College,Dettol,1334,298,449,64,26,80,1013,13,220
2024,November,Karnataka,Mumbai,Bangalore,State,Health Center,Kasturba Medical College,Dettol,1804,226,107,22,45,83,1773,12,177
2024,December,Gujarat,Bangalore,Mysore,PPP,Health Center,Kasturba Medical College,Dettol,845,93,434,68,56,54,326,23,424
2024,January,Gujarat,Ahmedabad,Ahmedabad,State,Clinic,Kasturba Medical College,Savlon,1141,321,440,84,52,43,843,13,275
2024,February,Maharashtra,Mumbai,Pune,Central,Hospital,Kasturba Medical College,Savlon,1562,64,322,65,92,30,1117,31,204
2024,March,Kerala,Pune,Chennai,State,Hospital,Kasturba Medical College,Savlon,1603,172,270,87,79,26,1313,11,213
2024,April,Maharashtra,Nagpur,Bangalore,Central,Clinic,Kasturba Medical College,Savlon,722,102,284,35,77,52,376,38,224
2024,May,Maharashtra,Mumbai,Pune,Central,Health Center,Kasturba Medical College,Savlon,174,435,53,81,52,62,361,13,265
2024,June,Tamil Nadu,Pune,Pune,PPP,Clinic,Kasturba Medical College,Savlon,1680,279,196,81,61,32,1589,16,397
2024,July,Maharashtra,Bangalore,Nagpur,Central,Hospital,Kasturba Medical College,Savlon,1074,273,448,17,26,76,780,17,193
2024,August,Karnataka,Nagpur,Mumbai,Central,Health Center,Kasturba Medical College,Savlon,1206,106,310,58,54,82,808,36,456
2024,September,Gujarat,Nagpur,Mumbai,Central,Health Center,Kasturba Medical College,Savlon,1162,156,130,57,29,34,1068,43,478
2024,October,Gujarat,Chennai,Mysore,PPP,Lab,Kasturba Medical College,Savlon,958,80,324,11,35,39,0,41,155
2024,November,Kerala,Mysore,Mysore,Central,Lab,Kasturba Medical College,Savlon,1379,288,242,98,49,61,1217,36,327
2024,December,Maharashtra,Nagpur,Chennai,PPP,Lab,Kasturba Medical College,Savlon,1549,437,175,40,86,56,1629,18,186
2024,January,Kerala,Pune,Mysore,PPP,Clinic,Kasturba Medical College,Betadine,1966,187,59,56,71,79,1888,16,493
2024,February,Tamil Nadu,Ahmedabad,Chennai,State,Lab,Kasturba Medical College,Betadine,1975,427,254,58,20,82,1988,39,291
2024,March,Tamil Nadu,Nagpur,Mysore,PPP,Clinic,Kasturba Medical College,Betadine,360,481,131,10,35,49,616,30,269
2024,April,Karnataka,Ahmedabad,Mumbai,PPP,Lab,Kasturba Medical College,Betadine,671,158,177,94,86,82,390,7,368
2024,May,Kerala,Nagpur,Chennai,Central,Hospital,Kasturba Medical College,Betadine,1708,330,308,31,89,12,1598,28,187
2024,June,Gujarat,Kochi,Bangalore,State,Lab,Kasturba Medical College,Betadine,380,358,77,44,56,46,515,7,327
2024,July,Tamil Nadu,Mysore,Mumbai,PPP,Health Center,Kasturba Medical College,Betadine,792,56,359,97,36,73,283,48,477
2024,August,Tamil Nadu,Kochi,Nagpur,Central,Hospital,Kasturba Medical College,Betadine,353,266,416,10,85,22,86,42,433
2024,September,Tamil Nadu,Mumbai,Bangalore,PPP,Hospital,Kasturba Medical College,Betadine,1045,332,378,95,34,64,806,49,342
2024,October,Gujarat,Ahmedabad,Mysore,Central,Clinic,Kasturba Medical College,Betadine,1702,271,96,62,62,70,1683,49,329
2024,November,Karnataka,Chennai,Pune,PPP,Hospital,Kasturba Medical College,Betadine,1849,69,213,11,86,65,1543,30,335
2024,December,Kerala,Mysore,Chennai,Central,Health Center,Kasturba Medical College,Betadine,1085,64,123,60,34,91,841,13,276
2024,January,Tamil Nadu,Kochi,Kochi,Central,Health Center,Kasturba Medical College,Hexidine,1381,252,489,52,88,80,924,26,374
2024,February,Karnataka,Mumbai,Kochi,State,Clinic,Kasturba Medical College,Hexidine,1812,92,386,85,63,93,1277,44,357
2024,March,Maharashtra,Ahmedabad,Ahmedabad,Central,Health Center,Kasturba Medical College,Hexidine,1303,318,167,63,58,15,1318,44,197
2024,April,Tamil Nadu,Kochi,Mumbai,State,Lab,Kasturba Medical College,Hexidine,1840,120,383,95,40,45,1397,16,362
2024,May,Tamil Nadu,Kochi,Bangalore,State,Hospital,Kasturba Medical College,Hexidine,511,369,452,66,28,64,270,39,365
2024,June,Gujarat,Ahmedabad,Chennai,PPP,Lab,Kasturba Medical College,Hexidine,1695,480,495,48,53,20,1559,37,384
2024,July,Kerala,Mysore,Bangalore,Central,Clinic,Kasturba Medical College,Hexidine,1791,162,417,65,53,26,1392,6,333
2024,August,Gujarat,Ahmedabad,Chennai,State,Hospital,Kasturba Medical College,Hexidine,618,406,258,62,47,95,562,37,353
2024,September,Maharashtra,Mysore,Mumbai,PPP,Health Center,Kasturba Medical College,Hexidine,729,384,458,84,70,36,0,17,351
2024,October,Tamil Nadu,Chennai,Pune,State,Lab,Kasturba Medical College,Hexidine,124,432,302,85,24,85,60,34,327
2024,November,Tamil Nadu,Bangalore,Bangalore,PPP,Hospital,Kasturba Medical College,Hexidine,670,320,106,69,44,71,700,33,350
2024,December,Karnataka,Mysore,Mumbai,State,Clinic,Kasturba Medical College,Hexidine,1911,162,361,86,15,28,1583,11,229
2024,January,Maharashtra,Pune,Bangalore,Central,Hospital,Kasturba Medical College,Isopropyl Alcohol,1861,391,337,38,16,37,1824,32,234
2024,February,Karnataka,Pune,Ahmedabad,PPP,Clinic,Kasturba Medical College,Isopropyl Alcohol,645,286,190,16,51,35,639,24,459
2024,March,Kerala,Pune,Pune,Central,Lab,Kasturba Medical College,Isopropyl Alcohol,187,475,233,69,57,87,216,28,390
2024,April,Kerala,Kochi,Nagpur,Central,Clinic,Kasturba Medical College,Isopropyl Alcohol,1928,296,96,55,73,92,1908,33,433
2024,May,Maharashtra,Mysore,Chennai,PPP,Clinic,Kasturba Medical College,Isopropyl Alcohol,643,143,360,46,21,92,267,22,466
2024,June,Gujarat,Mysore,Nagpur,PPP,Lab,Kasturba Medical College,Isopropyl Alcohol,995,62,348,86,30,91,502,9,185
2024,July,Kerala,Ahmedabad,Kochi,Central,Health Center,Kasturba Medical College,Isopropyl Alcohol,149,243,86,28,46,82,150,6,251
2024,August,Tamil Nadu,Kochi,Ahmedabad,State,Clinic,Kasturba Medical College,Isopropyl Alcohol,598,223,78,54,63,56,570,30,241
2024,September,Tamil Nadu,Chennai,Pune,State,Lab,Kasturba Medical College,Isopropyl Alcohol,1916,436,349,63,99,98,1743,45,230
2024,October,Tamil Nadu,Ahmedabad,Pune,Central,Lab,Kasturba Medical College,Isopropyl Alcohol,1591,296,361,58,15,91,1362,31,236
2024,November,Tamil Nadu,Chennai,Chennai,PPP,Hospital,Kasturba Medical College,Isopropyl Alcohol,1331,56,268,20,51,48,1000,36,410
2024,December,Gujarat,Nagpur,Kochi,Central,Health Center,Kasturba Medical College,Isopropyl Alcohol,1153,101,127,31,74,91,931,44,195
2024,January,Karnataka,Kochi,Mumbai,PPP,Lab,Kasturba Medical College,Hydrogen Peroxide,1144,59,154,60,43,50,896,34,480
2024,February,Tamil Nadu,Pune,Ahmedabad,State,Health Center,Kasturba Medical College,Hydrogen Peroxide,1454,422,412,58,30,23,1353,39,317
2024,March,Gujarat,Pune,Ahmedabad,Central,Lab,Kasturba Medical College,Hydrogen Peroxide,928,83,115,64,49,44,739,27,440
2024,April,Tamil Nadu,Ahmedabad,Nagpur,Central,Health Center,Kasturba Medical College,Hydrogen Peroxide,161,492,268,19,25,48,293,11,440
2024,May,Kerala,Pune,Bangalore,PPP,Lab,Kasturba Medical College,Hydrogen Peroxide,1652,157,361,90,16,51,1291,15,310
2024,June,Tamil Nadu,Ahmedabad,Nagpur,Central,Health Center,Kasturba Medical College,Hydrogen Peroxide,1693,438,335,43,80,94,1579,42,197
2024,July,Gujarat,Ahmedabad,Chennai,Central,Health Center,Kasturba Medical College,Hydrogen Peroxide,1753,82,278,96,55,12,1394,22,316
2024,August,Gujarat,Mysore,Mysore,PPP,Health Center,Kasturba Medical College,Hydrogen Peroxide,584,253,133,41,62,54,547,47,374
2024,September,Tamil Nadu,Mysore,Ahmedabad,Central,Health Center,Kasturba Medical College,Hydrogen Peroxide,1661,149,498,61,67,33,1151,42,322
2024,October,Maharashtra,Mumbai,Chennai,Central,Lab,Kasturba Medical College,Hydrogen Peroxide,975,248,483,71,48,61,560,9,415
2024,November,Kerala,Ahmedabad,Mysore,PPP,Lab,Kasturba Medical College,Hydrogen Peroxide,1828,448,360,21,32,61,1802,17,413
2024,December,Maharashtra,Mumbai,Mumbai,State,Hospital,Kasturba Medical College,Hydrogen Peroxide,1716,229,105,66,10,26,1738,42,209
2024,January,Karnataka,Ahmedabad,Mumbai,Central,Lab,Kasturba Medical College,Neosporin,1616,52,364,70,53,53,1128,48,214
2024,February,Tamil Nadu,Kochi,Pune,Central,Clinic,Kasturba Medical College,Neosporin,224,220,225,36,41,44,98,30,303
2024,March,Kerala,Ahmedabad,Kochi,PPP,Lab,Kasturba Medical College,Neosporin,1499,459,144,33,87,71,1623,7,152
2024,April,Tamil Nadu,Chennai,Chennai,PPP,Health Center,Kasturba Medical College,Neosporin,1151,228,103,88,27,20,1141,48,276
2024,May,Karnataka,Bangalore,Pune,Central,Clinic,Kasturba Medical College,Neosporin,631,115,290,27,15,12,0,14,410
2024,June,Tamil Nadu,Nagpur,Pune,State,Health Center,Kasturba Medical College,Neosporin,646,415,369,82,67,37,506,47,171
2024,July,Maharashtra,Chennai,Mumbai,PPP,Hospital,Kasturba Medical College,Neosporin,1236,446,455,84,59,45,1039,17,266
2024,August,Tamil Nadu,Mumbai,Nagpur,State,Lab,Kasturba Medical College,Neosporin,1876,366,344,76,30,36,1756,45,273
2024,September,Maharashtra,Mumbai,Mysore,Central,Health Center,Kasturba Medical College,Neosporin,961,249,60,88,62,63,937,22,281
2024,October,Tamil Nadu,Chennai,Kochi,PPP,Lab,Kasturba Medical College,Neosporin,262,237,133,60,72,48,186,15,228
2024,November,Tamil Nadu,Mumbai,Bangalore,State,Lab,Kasturba Medical College,Neosporin,549,220,326,65,60,85,233,8,156
2024,December,Maharashtra,Kochi,Kochi,Central,Health Center,Kasturba Medical College,Neosporin,1776,392,274,32,24,40,1798,18,240
2024,January,Kerala,Pune,Mumbai,State,Health Center,Kasturba Medical College,Silvadene,328,321,306,66,34,54,189,25,221
2024,February,Gujarat,Kochi,Mumbai,PPP,Health Center,Kasturba Medical College,Silvadene,890,153,95,56,59,95,738,44,429
2024,March,Kerala,Mumbai,Pune,PPP,Health Center,Kasturba Medical College,Silvadene,799,298,260,70,80,65,0,41,257
2024,April,Karnataka,Chennai,Nagpur,Central,Health Center,Kasturba Medical College,Silvadene,1605,292,443,41,45,11,1357,46,286
2024,May,Gujarat,Pune,Bangalore,PPP,Hospital,Kasturba Medical College,Silvadene,1140,239,483,20,70,74,732,24,277
2024,June,Kerala,Bangalore,Mumbai,State,Lab,Kasturba Medical College,Silvadene,1316,243,130,52,31,88,1258,18,153
2024,July,Karnataka,Pune,Bangalore,PPP,Clinic,Kasturba Medical College,Silvadene,1680,470,388,40,64,18,1640,41,182
2024,August,Gujarat,Kochi,Ahmedabad,State,Health Center,Kasturba Medical College,Silvadene,1446,412,147,42,54,86,1529,7,468
2024,September,Tamil Nadu,Bangalore,Pune,Central,Clinic,Kasturba Medical College,Silvadene,1118,330,146,56,19,39,1188,45,373
2024,October,Kerala,Chennai,Kochi,Central,Hospital,Kasturba Medical College,Silvadene,1865,410,494,93,22,36,1630,17,325
2024,November,Karnataka,Mumbai,Ahmedabad,State,Hospital,Kasturba Medical College,Silvadene,1764,496,249,55,39,26,1891,12,264
2024,December,Karnataka,Nagpur,Kochi,PPP,Health Center,Kasturba Medical College,Silvadene,1401,303,64,65,87,67,1421,19,430
2024,January,Karnataka,Ahmedabad,Pune,PPP,Health Center,Kasturba Medical College,Bactroban,719,358,332,91,48,74,532,35,393
2024,February,Tamil Nadu,Bangalore,Ahmedabad,Central,Lab,Kasturba Medical College,Bactroban,640,176,179,81,99,73,384,16,232
2024,March,Tamil Nadu,Mumbai,Mysore,State,Clinic,Kasturba Medical College,Bactroban,774,367,436,79,29,90,0,46,196
2024,April,Tamil Nadu,Mumbai,Mumbai,State,Hospital,Kasturba Medical College,Bactroban,1627,327,123,35,57,96,1643,17,344
2024,May,Maharashtra,Pune,Mumbai,PPP,Hospital,Kasturba Medical College,Bactroban,518,148,335,31,46,72,182,5,396
2024,June,Karnataka,Pune,Nagpur,Central,Clinic,Kasturba Medical College,Bactroban,733,174,96,72,43,88,608,21,346
2024,July,Karnataka,Chennai,Pune,State,Health Center,Kasturba Medical College,Bactroban,643,319,204,61,21,48,628,11,393
2024,August,Karnataka,Pune,Nagpur,PPP,Hospital,Kasturba Medical College,Bactroban,1306,389,228,96,73,98,1200,32,170
2024,September,Gujarat,Mysore,Mumbai,Central,Clinic,Kasturba Medical College,Bactroban,207,479,301,62,99,49,175,41,359
2024,October,Karnataka,Chennai,Ahmedabad,Central,Hospital,Kasturba Medical College,Bactroban,826,388,422,58,50,14,670,35,479
2024,November,Kerala,Nagpur,Bangalore,PPP,Lab,Kasturba Medical College,Bactroban,1775,365,52,72,22,31,1963,43,310
2024,December,Gujarat,Nagpur,Mumbai,Central,Hospital,Kasturba Medical College,Bactroban,856,194,251,62,62,55,620,22,204
2024,January,Maharashtra,Ahmedabad,Nagpur,State,Lab,Kasturba Medical College,Polysporin,1975,287,445,64,29,48,1676,17,486
2024,February,Karnataka,Mumbai,Pune,PPP,Health Center,Kasturba Medical College,Polysporin,839,60,260,14,20,82,523,20,331
2024,March,Karnataka,Mysore,Nagpur,State,Hospital,Kasturba Medical College,Polysporin,1021,211,491,26,85,92,538,24,379
2024,April,Tamil Nadu,Bangalore,Mumbai,PPP,Hospital,Kasturba Medical College,Polysporin,1677,317,255,28,77,34,1600,6,198
2024,May,Maharashtra,Pune,Nagpur,State,Health Center,Kasturba Medical College,Polysporin,1312,290,130,84,77,53,1258,20,151
2024,June,Tamil Nadu,Mumbai,Chennai,Central,Hospital,Kasturba Medical College,Polysporin,102,478,229,27,86,46,192,41,458
2024,July,Gujarat,Ahmedabad,Pune,PPP,Clinic,Kasturba Medical College,Polysporin,1352,53,153,23,38,29,1162,33,172
2024,August,Karnataka,Ahmedabad,Ahmedabad,Central,Clinic,Kasturba Medical College,Polysporin,240,458,459,19,96,70,54,45,319
2024,September,Tamil Nadu,Mumbai,Pune,PPP,Lab,Kasturba Medical College,Polysporin,1133,272,88,24,85,77,1131,6,178
2024,October,Gujarat,Mysore,Chennai,State,Health Center,Kasturba Medical College,Polysporin,1372,84,212,29,92,84,1039,36,383
2024,November,Kerala,Mumbai,Kochi,PPP,Hospital,Kasturba Medical College,Polysporin,1931,75,156,73,64,52,1661,8,179
2024,December,Tamil Nadu,Kochi,Pune,State,Hospital,Kasturba Medical College,Polysporin,1263,351,135,20,22,63,1374,44,493
